2024-10-21 22:16 WARNING: Training start!! Learning rate=0.0001 seg_w=1.0 rec_w=0.01 KL_w=0.0001 con_w=0.0001
2024-10-21 23:16 INFO: 2024-10-21 22:16:03 EPOCH=20 train_seg_loss=0.14 train_recon_loss=0.02 train_KL_loss=0.07 train_contras_loss=0.98 train_dice=0.93 val_seg_loss=0.21 val_recon_loss=0.02 val_KL_loss=0.07 val_contras_loss=0.98 val_dice=0.83
2024-10-21 23:19 INFO: 2024-10-21 22:16:03 EPOCH=21 train_seg_loss=0.13 train_recon_loss=0.02 train_KL_loss=0.08 train_contras_loss=0.98 train_dice=0.93 val_seg_loss=0.20 val_recon_loss=0.02 val_KL_loss=0.08 val_contras_loss=0.98 val_dice=0.83
2024-10-21 23:22 INFO: 2024-10-21 22:16:03 EPOCH=22 train_seg_loss=0.12 train_recon_loss=0.02 train_KL_loss=0.09 train_contras_loss=0.98 train_dice=0.93 val_seg_loss=0.18 val_recon_loss=0.02 val_KL_loss=0.09 val_contras_loss=0.98 val_dice=0.84
2024-10-21 23:25 INFO: 2024-10-21 22:16:03 EPOCH=23 train_seg_loss=0.11 train_recon_loss=0.01 train_KL_loss=0.09 train_contras_loss=0.98 train_dice=0.94 val_seg_loss=0.19 val_recon_loss=0.01 val_KL_loss=0.10 val_contras_loss=0.97 val_dice=0.82
2024-10-21 23:28 INFO: 2024-10-21 22:16:03 EPOCH=24 train_seg_loss=0.10 train_recon_loss=0.01 train_KL_loss=0.10 train_contras_loss=0.97 train_dice=0.94 val_seg_loss=0.18 val_recon_loss=0.01 val_KL_loss=0.11 val_contras_loss=0.97 val_dice=0.83
2024-10-21 23:31 INFO: 2024-10-21 22:16:03 EPOCH=25 train_seg_loss=0.09 train_recon_loss=0.01 train_KL_loss=0.11 train_contras_loss=0.97 train_dice=0.94 val_seg_loss=0.18 val_recon_loss=0.01 val_KL_loss=0.12 val_contras_loss=0.97 val_dice=0.83
2024-10-21 23:34 INFO: 2024-10-21 22:16:03 EPOCH=26 train_seg_loss=0.09 train_recon_loss=0.01 train_KL_loss=0.12 train_contras_loss=0.97 train_dice=0.94 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.12 val_contras_loss=0.97 val_dice=0.83
2024-10-21 23:37 INFO: 2024-10-21 22:16:03 EPOCH=27 train_seg_loss=0.08 train_recon_loss=0.01 train_KL_loss=0.13 train_contras_loss=0.97 train_dice=0.94 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.13 val_contras_loss=0.97 val_dice=0.82
2024-10-21 23:39 INFO: 2024-10-21 22:16:03 EPOCH=28 train_seg_loss=0.07 train_recon_loss=0.01 train_KL_loss=0.13 train_contras_loss=0.97 train_dice=0.94 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.14 val_contras_loss=0.97 val_dice=0.83
2024-10-21 23:42 INFO: 2024-10-21 22:16:03 EPOCH=29 train_seg_loss=0.07 train_recon_loss=0.01 train_KL_loss=0.14 train_contras_loss=0.97 train_dice=0.94 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.15 val_contras_loss=0.97 val_dice=0.82
2024-10-21 23:45 INFO: 2024-10-21 22:16:03 EPOCH=30 train_seg_loss=0.06 train_recon_loss=0.01 train_KL_loss=0.15 train_contras_loss=0.96 train_dice=0.95 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.15 val_contras_loss=0.96 val_dice=0.83
2024-10-21 23:48 INFO: 2024-10-21 22:16:03 EPOCH=31 train_seg_loss=0.06 train_recon_loss=0.01 train_KL_loss=0.16 train_contras_loss=0.96 train_dice=0.95 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.16 val_contras_loss=0.96 val_dice=0.82
2024-10-21 23:51 INFO: 2024-10-21 22:16:03 EPOCH=32 train_seg_loss=0.06 train_recon_loss=0.01 train_KL_loss=0.16 train_contras_loss=0.96 train_dice=0.95 val_seg_loss=0.16 val_recon_loss=0.01 val_KL_loss=0.17 val_contras_loss=0.96 val_dice=0.83
2024-10-21 23:54 INFO: 2024-10-21 22:16:03 EPOCH=33 train_seg_loss=0.05 train_recon_loss=0.01 train_KL_loss=0.17 train_contras_loss=0.96 train_dice=0.95 val_seg_loss=0.16 val_recon_loss=0.01 val_KL_loss=0.17 val_contras_loss=0.96 val_dice=0.82
2024-10-21 23:57 INFO: 2024-10-21 22:16:03 EPOCH=34 train_seg_loss=0.05 train_recon_loss=0.01 train_KL_loss=0.18 train_contras_loss=0.96 train_dice=0.95 val_seg_loss=0.16 val_recon_loss=0.01 val_KL_loss=0.18 val_contras_loss=0.96 val_dice=0.83
2024-10-22 00:00 INFO: 2024-10-21 22:16:03 EPOCH=35 train_seg_loss=0.05 train_recon_loss=0.01 train_KL_loss=0.19 train_contras_loss=0.96 train_dice=0.95 val_seg_loss=0.15 val_recon_loss=0.01 val_KL_loss=0.19 val_contras_loss=0.96 val_dice=0.84
2024-10-22 00:02 INFO: 2024-10-21 22:16:03 EPOCH=36 train_seg_loss=0.05 train_recon_loss=0.01 train_KL_loss=0.19 train_contras_loss=0.95 train_dice=0.95 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.20 val_contras_loss=0.95 val_dice=0.82
2024-10-22 00:05 INFO: 2024-10-21 22:16:03 EPOCH=37 train_seg_loss=0.04 train_recon_loss=0.01 train_KL_loss=0.20 train_contras_loss=0.95 train_dice=0.95 val_seg_loss=0.15 val_recon_loss=0.01 val_KL_loss=0.21 val_contras_loss=0.95 val_dice=0.83
2024-10-22 00:08 INFO: 2024-10-21 22:16:03 EPOCH=38 train_seg_loss=0.04 train_recon_loss=0.01 train_KL_loss=0.21 train_contras_loss=0.95 train_dice=0.95 val_seg_loss=0.16 val_recon_loss=0.01 val_KL_loss=0.21 val_contras_loss=0.95 val_dice=0.83
2024-10-22 00:11 INFO: 2024-10-21 22:16:03 EPOCH=39 train_seg_loss=0.04 train_recon_loss=0.01 train_KL_loss=0.22 train_contras_loss=0.95 train_dice=0.95 val_seg_loss=0.16 val_recon_loss=0.01 val_KL_loss=0.22 val_contras_loss=0.95 val_dice=0.83
2024-10-22 00:14 INFO: 2024-10-21 22:16:03 EPOCH=40 train_seg_loss=0.04 train_recon_loss=0.01 train_KL_loss=0.23 train_contras_loss=0.95 train_dice=0.95 val_seg_loss=0.16 val_recon_loss=0.01 val_KL_loss=0.23 val_contras_loss=0.95 val_dice=0.83
2024-10-22 00:17 INFO: 2024-10-21 22:16:03 EPOCH=41 train_seg_loss=0.04 train_recon_loss=0.01 train_KL_loss=0.23 train_contras_loss=0.95 train_dice=0.96 val_seg_loss=0.16 val_recon_loss=0.01 val_KL_loss=0.24 val_contras_loss=0.95 val_dice=0.83
2024-10-22 00:20 INFO: 2024-10-21 22:16:03 EPOCH=42 train_seg_loss=0.04 train_recon_loss=0.01 train_KL_loss=0.24 train_contras_loss=0.94 train_dice=0.96 val_seg_loss=0.16 val_recon_loss=0.01 val_KL_loss=0.25 val_contras_loss=0.94 val_dice=0.83
2024-10-22 00:23 INFO: 2024-10-21 22:16:03 EPOCH=43 train_seg_loss=0.04 train_recon_loss=0.01 train_KL_loss=0.25 train_contras_loss=0.94 train_dice=0.96 val_seg_loss=0.16 val_recon_loss=0.01 val_KL_loss=0.26 val_contras_loss=0.94 val_dice=0.83
2024-10-22 00:25 INFO: 2024-10-21 22:16:03 EPOCH=44 train_seg_loss=0.03 train_recon_loss=0.01 train_KL_loss=0.26 train_contras_loss=0.94 train_dice=0.96 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.26 val_contras_loss=0.94 val_dice=0.82
2024-10-22 00:28 INFO: 2024-10-21 22:16:03 EPOCH=45 train_seg_loss=0.03 train_recon_loss=0.01 train_KL_loss=0.27 train_contras_loss=0.94 train_dice=0.96 val_seg_loss=0.16 val_recon_loss=0.01 val_KL_loss=0.27 val_contras_loss=0.94 val_dice=0.83
2024-10-22 00:31 INFO: 2024-10-21 22:16:03 EPOCH=46 train_seg_loss=0.03 train_recon_loss=0.01 train_KL_loss=0.28 train_contras_loss=0.94 train_dice=0.96 val_seg_loss=0.16 val_recon_loss=0.01 val_KL_loss=0.28 val_contras_loss=0.94 val_dice=0.83
