2024-11-13 16:15 WARNING: Training start!! Learning rate=0.0001 seg_w=1.0 rec_w=0.01 KL_w=0.0001 con_w=0.0001
2024-11-13 21:55 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=15 train_total_loss=0.28 train_seg_loss=0.28 train_recon_loss=0.00 train_KL_loss=1.82 train_contras_loss=0.00 train_dice=0.47 val_total_loss=0.27 val_seg_loss=0.27 val_recon_loss=0.00 val_KL_loss=1.79 val_contras_loss=0.00 val_dice=0.51
2024-11-13 22:12 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=16 train_total_loss=0.26 train_seg_loss=0.26 train_recon_loss=0.00 train_KL_loss=1.69 train_contras_loss=0.00 train_dice=0.52 val_total_loss=0.26 val_seg_loss=0.26 val_recon_loss=0.00 val_KL_loss=1.65 val_contras_loss=0.00 val_dice=0.53
2024-11-13 22:29 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=17 train_total_loss=0.24 train_seg_loss=0.24 train_recon_loss=0.00 train_KL_loss=1.68 train_contras_loss=0.00 train_dice=0.56 val_total_loss=0.24 val_seg_loss=0.24 val_recon_loss=0.00 val_KL_loss=1.61 val_contras_loss=0.00 val_dice=0.56
2024-11-13 22:46 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=18 train_total_loss=0.24 train_seg_loss=0.24 train_recon_loss=0.00 train_KL_loss=1.62 train_contras_loss=0.00 train_dice=0.56 val_total_loss=0.24 val_seg_loss=0.24 val_recon_loss=0.00 val_KL_loss=1.51 val_contras_loss=0.00 val_dice=0.57
2024-11-13 23:03 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=19 train_total_loss=0.23 train_seg_loss=0.23 train_recon_loss=0.00 train_KL_loss=1.62 train_contras_loss=0.00 train_dice=0.59 val_total_loss=0.23 val_seg_loss=0.23 val_recon_loss=0.00 val_KL_loss=1.57 val_contras_loss=0.00 val_dice=0.59
2024-11-13 23:20 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=20 train_total_loss=0.22 train_seg_loss=0.22 train_recon_loss=0.00 train_KL_loss=1.53 train_contras_loss=0.00 train_dice=0.61 val_total_loss=0.23 val_seg_loss=0.23 val_recon_loss=0.00 val_KL_loss=1.48 val_contras_loss=0.00 val_dice=0.59
2024-11-13 23:37 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=21 train_total_loss=0.21 train_seg_loss=0.21 train_recon_loss=0.00 train_KL_loss=1.57 train_contras_loss=0.00 train_dice=0.63 val_total_loss=0.22 val_seg_loss=0.22 val_recon_loss=0.00 val_KL_loss=1.44 val_contras_loss=0.00 val_dice=0.63
2024-11-13 23:54 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=22 train_total_loss=0.20 train_seg_loss=0.20 train_recon_loss=0.00 train_KL_loss=1.48 train_contras_loss=0.00 train_dice=0.65 val_total_loss=0.21 val_seg_loss=0.21 val_recon_loss=0.00 val_KL_loss=1.42 val_contras_loss=0.00 val_dice=0.64
2024-11-14 00:11 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=23 train_total_loss=0.20 train_seg_loss=0.20 train_recon_loss=0.00 train_KL_loss=1.38 train_contras_loss=0.00 train_dice=0.66 val_total_loss=0.21 val_seg_loss=0.21 val_recon_loss=0.00 val_KL_loss=1.39 val_contras_loss=0.00 val_dice=0.65
2024-11-14 00:28 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=24 train_total_loss=0.19 train_seg_loss=0.19 train_recon_loss=0.00 train_KL_loss=1.34 train_contras_loss=0.00 train_dice=0.68 val_total_loss=0.22 val_seg_loss=0.22 val_recon_loss=0.00 val_KL_loss=1.36 val_contras_loss=0.00 val_dice=0.64
2024-11-14 00:45 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=25 train_total_loss=0.19 train_seg_loss=0.19 train_recon_loss=0.00 train_KL_loss=1.36 train_contras_loss=0.00 train_dice=0.69 val_total_loss=0.20 val_seg_loss=0.20 val_recon_loss=0.00 val_KL_loss=1.38 val_contras_loss=0.00 val_dice=0.67
2024-11-14 01:02 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=26 train_total_loss=0.18 train_seg_loss=0.18 train_recon_loss=0.00 train_KL_loss=1.34 train_contras_loss=0.00 train_dice=0.70 val_total_loss=0.20 val_seg_loss=0.20 val_recon_loss=0.00 val_KL_loss=1.30 val_contras_loss=0.00 val_dice=0.68
2024-11-14 01:19 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=27 train_total_loss=0.18 train_seg_loss=0.18 train_recon_loss=0.00 train_KL_loss=1.29 train_contras_loss=0.00 train_dice=0.71 val_total_loss=0.20 val_seg_loss=0.20 val_recon_loss=0.00 val_KL_loss=1.29 val_contras_loss=0.00 val_dice=0.69
2024-11-14 01:36 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=28 train_total_loss=0.17 train_seg_loss=0.17 train_recon_loss=0.00 train_KL_loss=1.23 train_contras_loss=0.00 train_dice=0.72 val_total_loss=0.19 val_seg_loss=0.19 val_recon_loss=0.00 val_KL_loss=1.22 val_contras_loss=0.00 val_dice=0.69
2024-11-14 01:53 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=29 train_total_loss=0.17 train_seg_loss=0.17 train_recon_loss=0.00 train_KL_loss=1.24 train_contras_loss=0.00 train_dice=0.72 val_total_loss=0.20 val_seg_loss=0.20 val_recon_loss=0.00 val_KL_loss=1.25 val_contras_loss=0.00 val_dice=0.68
2024-11-14 02:10 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=30 train_total_loss=0.16 train_seg_loss=0.16 train_recon_loss=0.00 train_KL_loss=1.22 train_contras_loss=0.00 train_dice=0.73 val_total_loss=0.19 val_seg_loss=0.19 val_recon_loss=0.00 val_KL_loss=1.19 val_contras_loss=0.00 val_dice=0.69
2024-11-14 02:27 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=31 train_total_loss=0.16 train_seg_loss=0.16 train_recon_loss=0.00 train_KL_loss=1.20 train_contras_loss=0.00 train_dice=0.74 val_total_loss=0.18 val_seg_loss=0.18 val_recon_loss=0.00 val_KL_loss=1.19 val_contras_loss=0.00 val_dice=0.71
